segment_id,country,road_class,land_use,power_environment_used,rank_within_environment,speed_limit,median_speed,v_safe,misalignment,exposure_level,confidence_level,confidence_note,speedlimit_plausibility,delta_fatal_percent,delta_fatal_abs,sample_size_total,priority_class,review_track,score_explanation,street_image_link
thailand_27489-3,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.9,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.37569517908305,5922.008512597129,6081.60845651063,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.80831909,15.18596366,101.8994231,15.095568"
thailand_27489-5,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.9,30,60.0,high,medium,,high,97.37569517908305,70482.27108831861,72381.78988986429,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.80831909,15.18596366,101.8994231,15.095568"
thailand_27489-7,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.9,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.37569517908305,58521.803131258006,60098.98365668241,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.80831909,15.18596366,101.8994231,15.095568"
thailand_55433-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.9,30,60.0,high,high,,high,97.37569517908305,23794.27807822989,24435.541162987312,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"105.4490256,15.346538,105.4829674,15.3276122"
thailand_42960-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.85,30,60.0,high,medium,,high,97.36830252177212,1309.673947505496,1345.0721780968147,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.0036925,19.3121299,99.9930489,19.4993519"
thailand_52304-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.85,30,60.0,high,medium,,high,97.36830252177212,823.1290121496702,845.3767713220776,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.04165649,12.65286762,102.0569743,12.7329205"
thailand_52304-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.85,30,60.0,high,medium,,high,97.36830252177212,81639.06007656433,83845.6232286779,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.04165649,12.65286762,102.0569743,12.7329205"
thailand_54197-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.85,30,60.0,high,medium,,high,97.36830252177212,65328.53058416587,67094.24822267804,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.4995609,16.3005769,103.5800807,16.2742198"
thailand_30356-0,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.8,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.36088394227461,15094.654164281254,15503.817912367038,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"103.7648369,17.85708,103.7544779,17.8497722"
thailand_30356-1,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.8,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.36088394227461,88329.86562991822,90724.18208763296,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"103.7648369,17.85708,103.7544779,17.8497722"
thailand_43911-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.8,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.36088394227461,11586.67448321553,11900.74906271936,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.1021477,15.3005656,100.19165802,15.29806158"
thailand_43911-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.8,30,60.0,high,high,,high,97.36088394227461,220998.74116648434,226989.25093728068,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.1021477,15.3005656,100.19165802,15.29806158"
thailand_27950-1,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.7,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.34596858101607,12014.76605837706,12342.335520939201,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.23536281,15.75866225,102.2030816,15.7843121"
thailand_27950-3,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.7,30,60.0,high,medium,,high,97.34596858101607,41208.03364269841,42331.525633137106,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.23536281,15.75866225,102.2030816,15.7843121"
thailand_54707-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.7,30,60.0,high,medium,,high,97.34596858101607,60572.73140332046,62224.180709557455,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.0599558,14.4558271,103.9520708,14.4936418"
thailand_40749-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.6,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.33094821856375,2386.2162479587105,2451.652112337679,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.0067414,14.9801936,99.93133118,14.95032886"
thailand_40749-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.6,30,60.0,high,medium,,high,97.33094821856375,6538.9697766648715,6718.284262453847,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.0067414,14.9801936,99.93133118,14.95032886"
thailand_52569-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.55,30,60.0,high,medium,,high,97.32339838555741,1586.8450514242802,1630.4866843406123,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.24905772,15.20866205,102.174317,15.342531"
thailand_52982-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.45,30,60.0,high,medium,,high,97.30821885857164,6805.752028741891,6994.015622291281,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.5168937,15.8886209,102.4657704,15.7992318"
thailand_40170-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.4,30,60.0,high,medium,,high,97.30058893998478,10244.63496326361,10528.85195749691,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.5836669,15.0869417,99.5262816,15.0851037"
thailand_40170-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.4,30,60.0,high,medium,,high,97.30058893998478,39830.20786832278,40935.21766131358,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.5836669,15.0869417,99.5262816,15.0851037"
thailand_40170-6,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.4,30,60.0,high,medium,,high,97.30058893998478,33345.36041039859,34270.461025643,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.5836669,15.0869417,99.5262816,15.0851037"
thailand_55716-0,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.4,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.30058893998478,26799.285839757456,27542.77865295072,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.84117592,18.58366204,98.8630531,18.5310327"
thailand_55716-1,thailand,primary,RURAL,rural_freeway,1.0,90.0,72.4,30,60.0,high,high,,high,97.30058893998478,263879.4125772213,271200.2213470493,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.84117592,18.58366204,98.8630531,18.5310327"
thailand_52670-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.33333333,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.29037381838029,8489.026226238737,8725.4533959196,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.240504,15.8841995,102.2731155,16.0587996"
thailand_52670-5,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.33333333,30,60.0,high,medium,,high,97.29037381838029,32343.15677436189,33243.94336765469,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.240504,15.8841995,102.2731155,16.0587996"
thailand_52670-6,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.33333333,30,60.0,high,high,,high,97.29037381838029,224476.53242242069,230728.4098234312,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.240504,15.8841995,102.2731155,16.0587996"
thailand_45351-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,high,,high,97.2852482269617,87488.4216380768,89929.79226816652,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3034914,16.2431268,100.39165497,16.22537589"
thailand_45488-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,medium,,high,97.2852482269617,4710.04283827015,4841.476918763523,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.323913,13.5140666,100.30831909,13.51391136"
thailand_45488-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.2852482269617,203034.8219305484,208700.5230812365,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.323913,13.5140666,100.30831909,13.51391136"
thailand_48713-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.2852482269617,577265.3730704678,593374.0043749862,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.8918422,14.2764345,100.8939188,14.0773522"
thailand_49469-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,medium,,high,97.2852482269617,118.39200991301028,121.69574737251793,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.0643395,18.1855981,101.0744008,18.0269377"
thailand_49469-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,high,,high,97.2852482269617,853.5820140589551,877.4012808885375,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.0643395,18.1855981,101.0744008,18.0269377"
thailand_49469-5,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.3,30,60.0,high,medium,,high,97.2852482269617,72.28292153123483,74.29998159906252,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.0643395,18.1855981,101.0744008,18.0269377"
thailand_53048-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.21428571,30,60.0,high,medium,,high,97.2720126456047,44384.30407536758,45629.059035793594,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.54165648,15.21281426,102.73405667,15.33366205"
thailand_53048-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.21428571,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.2720126456047,121062.52697359968,124457.7177761007,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.54165648,15.21281426,102.73405667,15.33366205"
thailand_53048-5,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.21428571,30,60.0,high,medium,,high,97.2720126456047,131305.62965213164,134988.08761213062,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.54165648,15.21281426,102.73405667,15.33366205"
thailand_45507-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.2,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.26979891875544,5005.266936950295,5145.756434770613,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.3123629,14.0248621,100.3181306,13.9855443"
thailand_45507-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.2,30,60.0,high,medium,,high,97.26979891875544,396683.985469899,407818.24356522947,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3123629,14.0248621,100.3181306,13.9855443"
thailand_52585-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.2,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.26979891875544,19717.405673798643,20270.84037694742,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.3192811,15.4356695,102.1785234,15.5315005"
thailand_40276-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.15,30,60.0,high,high,,high,97.26203325408078,181490.9918028817,186600.0388134668,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.54207677,16.409473,99.54111843,16.39710052"
thailand_41038,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.1,30,60.0,high,medium,,high,97.25424009462337,276868.23341337853,284685.0,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.724348,13.5113352,99.7172038,13.5106545"
thailand_39267-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.05,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.24641932386785,25827.303933118194,26558.616875242853,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.3452746,7.5066119,99.3274849,7.4951321"
thailand_39267-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.05,30,60.0,high,medium,,high,97.24641932386785,51119.90596211235,52567.391496301236,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.3452746,7.5066119,99.3274849,7.4951321"
thailand_39267-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.05,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.24641932386785,11451.730198551793,11775.991628455895,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.3452746,7.5066119,99.3274849,7.4951321"
thailand_40171-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.05,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.24641932386785,27016.065887359513,27781.039214807137,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.5138166,8.4267301,99.5320283,8.4429974"
thailand_40171-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.05,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.24641932386785,11231.31919112065,11549.339573846984,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.5138166,8.4267301,99.5320283,8.4429974"
thailand_38365-5,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.0,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.23857082472377,111628.2935031582,114798.36916193725,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.0495374,8.2630495,99.3615547,8.3003924"
thailand_38365-10,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.0,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.23857082472377,25156.461792193753,25870.867474532544,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.0495374,8.2630495,99.3615547,8.3003924"
thailand_41262-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.0,30,60.0,high,medium,,high,97.23857082472377,5078.373759455316,5222.5919369066805,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.7753104,14.5896317,99.7608061,14.6370588"
thailand_41262-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,72.0,30,60.0,high,medium,,high,97.23857082472377,74474.4458036677,76589.40806309332,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.7753104,14.5896317,99.7608061,14.6370588"
thailand_43494-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.9,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.2227901700131,17673.63724252779,18178.492112417236,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.0787642,13.9607389,100.0542357,13.9541675"
thailand_43494-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.9,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.2227901700131,88294.21122629003,90816.37244918635,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.0787642,13.9607389,100.0542357,13.9541675"
thailand_43494-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.9,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.2227901700131,62431.74638466192,64215.13543839647,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.0787642,13.9607389,100.0542357,13.9541675"
thailand_44756-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.9,30,60.0,high,medium,,high,97.2227901700131,36059.88346673745,37089.949181338736,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.2485882,19.8213591,100.2585078,19.8314483"
thailand_53174-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.85,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.21485777736079,5564.6351561928,5724.05832134919,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.6164634,12.2485787,102.63332366,12.43753118"
thailand_40824-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.7,30,60.0,high,medium,,high,97.1908909033497,91176.00972939689,93811.270667398,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.7467008,12.9335438,99.6560051,12.9092495"
thailand_40824-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.7,30,60.0,high,medium,,high,97.1908909033497,10119.536714435728,10412.02176498102,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.7467008,12.9335438,99.6560051,12.9092495"
thailand_36996-8,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.65,30,60.0,high,medium,,high,97.18284497795837,34442.78609330464,35441.220208274884,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"98.3032496,8.5345029,98.4166366,8.5719771"
thailand_54213-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.6,30,60.0,high,medium,,high,97.17477036635785,22309.84099039138,22958.470502457814,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.7148675,17.8630983,103.5787774,17.8520559"
thailand_53787-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.55,30,60.0,high,medium,,high,97.16666694613339,97660.3438265864,100508.07225972533,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.2473321,17.6651465,103.2469106,17.6084601"
thailand_53074-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.525,30,60.0,high,high,,high,97.16260439436631,30497.05620635374,31387.647949998776,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.6152851,17.285507,102.53717894,17.38634912"
thailand_39233-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.5,30,60.0,high,medium,,high,97.15853459426185,90836.51946144536,93493.09336620042,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.3235046,10.6857135,99.3205246,10.7091298"
thailand_42994-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.5,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.15853459426185,42720.502159350595,43969.891412785524,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.9985469,19.9262478,100.1631832,20.106769"
thailand_53815-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.45,30,60.0,high,medium,,high,97.15037318710814,19706.451788478913,20284.483879979536,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.302815,17.8084043,103.25098612,17.72532846"
thailand_53815-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.45,30,60.0,high,high,,high,97.15037318710814,36487.453057277125,37557.70756227935,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"103.302815,17.8084043,103.25098612,17.72532846"
thailand_53815-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.45,30,60.0,high,medium,,high,97.15037318710814,33153.339172771375,34125.79703519947,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.302815,17.8084043,103.25098612,17.72532846"
thailand_53815-6,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.45,30,60.0,high,medium,,high,97.15037318710814,151869.05660325463,156323.69863444607,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.302815,17.8084043,103.25098612,17.72532846"
thailand_53815-7,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.45,30,60.0,high,medium,,high,97.15037318710814,13791.448802309264,14195.981291546279,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.302815,17.8084043,103.25098612,17.72532846"
thailand_52603-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.43333333,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.14764623932423,19542.15877298694,20115.936442602662,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.3963507,16.414559,102.1958617,16.3179247"
thailand_52603-6,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.43333333,30,60.0,high,high,,high,97.14764623932423,57012.702776121434,58686.65375141468,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.3963507,16.414559,102.1958617,16.3179247"
thailand_52603-7,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.43333333,30,60.0,high,medium,,high,97.14764623932423,27956.622930472582,28777.457831146163,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.3963507,16.414559,102.1958617,16.3179247"
thailand_54505-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.4,30,60.0,high,medium,,high,97.1421826004218,70260.61473377823,72327.60563223452,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.8166611,15.5557753,103.8262945,15.5449605"
thailand_37824-1,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,medium,,high,97.13396270933353,13292.040976882377,13684.236291952655,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"98.8650524,8.5329814,98.9665032,8.6176173"
thailand_37824-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,medium,,high,97.13396270933353,68798.0624342784,70828.01989676022,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"98.8650524,8.5329814,98.9665032,8.6176173"
thailand_42834-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,high,,high,97.13396270933353,119583.17603008407,123111.60040688158,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.9262375,8.5976798,99.926081,8.5893657"
thailand_42834-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.13396270933353,73739.45328622154,75915.21155878465,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.9262375,8.5976798,99.926081,8.5893657"
thailand_54756-0,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,medium,,high,97.13396270933353,215.65768437431288,222.02088575306368,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.0426514,14.8589548,104.188835,14.7935082"
thailand_54756-6,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,medium,,high,97.13396270933353,30111.705736184056,31000.182527599736,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.0426514,14.8589548,104.188835,14.7935082"
thailand_55098-2,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.13396270933353,558.501037426596,574.9801839114405,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"104.5401069,17.0189636,104.66665648,17.04546379"
thailand_55098-3,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,medium,,high,97.13396270933353,2803.1813597884534,2885.8921036473866,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.5401069,17.0189636,104.66665648,17.04546379"
thailand_55098-4,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,medium,,high,97.13396270933353,2698.600796835288,2778.225783818435,Top Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.5401069,17.0189636,104.66665648,17.04546379"
thailand_55098-7,thailand,secondary,RURAL,rural_freeway,1.0,90.0,71.35,30,60.0,high,low,Exposure uncertain -- field verification recommended,high,97.13396270933353,449.8250530216276,463.097603016256,Priority,Review Needed,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"104.5401069,17.0189636,104.66665648,17.04546379"
